"","Area","Perimeter","MajorAxisLength","MinorAxisLength","AspectRation","Eccentricity","ConvexArea","EquivDiameter","Extent","Solidity","roundness","Compactness","ShapeFactor1","ShapeFactor2","ShapeFactor3","ShapeFactor4","Class"
"12579",34927,687.555,256.370590923236,174.03319986755,1.4731131250724,0.73429131303227,35254,210.880149798327,0.702855532972451,0.990724456799228,0.928445164902782,0.82255983043496,0.00734018355207249,0.00207279652045416,0.67660467464519,0.996715226705168,"DERMASON"
"12587",34948,697.453,264.444304973594,168.744462600985,1.5671287869096,0.769945501952857,35262,210.943536543324,0.700416867083534,0.991095229992627,0.90282234150766,0.797686063098946,0.00756679366411795,0.00188981665162762,0.636303055262296,0.997168835100077,"DERMASON"
"12593",34955,696.192,255.648298880877,174.665133590215,1.46364814560333,0.73020855716844,35452,210.964661226039,0.801793742545188,0.985981044792959,0.906277323856426,0.825214414293213,0.00731364036277721,0.0020920910656873,0.680978829557291,0.996713401076658,"DERMASON"
"12595",34961,695.037,256.894681834469,173.54126406289,1.48030892376912,0.737328224006646,35308,210.982766413482,0.714160232054582,0.990172198935086,0.909447976593635,0.8212811760324,0.00734803586380451,0.00206214170361235,0.674502770105162,0.998472469693664,"DERMASON"
"12601",35008,700.041,259.077989061142,172.432310211239,1.50249097018858,0.746343096146386,35424,211.124536665184,0.704669887278583,0.988256549232159,0.897697904283163,0.814907269545613,0.00740053670764232,0.00201314820410161,0.664073857958287,0.997764975120617,"DERMASON"
"12608",35041,697.337,269.33509031953,166.24337908972,1.62012521517728,0.786777872778248,35367,211.224020620442,0.708758090614887,0.990782367743942,0.905526027002714,0.784242485336215,0.00768628436173425,0.0017934846917571,0.615036275806323,0.99643577868255,"DERMASON"
"12636",35176,702.735,267.565285063876,167.581013644776,1.59663245402631,0.779567498442925,35546,211.630513455891,0.757450473729544,0.989590952568503,0.895103278982752,0.790949070262865,0.00760647273890936,0.00183635717166956,0.625600431749691,0.998853952584431,"DERMASON"
"12639",35189,690.684,253.072812321002,177.875240680326,1.42275457423453,0.71132631963727,35531,211.669616004956,0.776661958153086,0.990374602459824,0.926953606007344,0.836398086636311,0.00719181597433863,0.00217105312862718,0.699561759328882,0.995304693044722,"DERMASON"
"12645",35205,699.559,266.094015434716,169.02733925387,1.57426613120293,0.772334030343247,35559,211.71773230507,0.77520147971991,0.990044714418291,0.903993933721531,0.795650108700072,0.00755841543629359,0.00186852549124562,0.633059095474436,0.996603493055368,"DERMASON"
"12647",35214,711.303,269.692624171961,166.730630029329,1.61753496717742,0.786001446361697,35659,211.744792918985,0.718741070335143,0.98752068201576,0.874613029921499,0.785133792846974,0.00765867621320955,0.00179518062614981,0.616435072670276,0.997105285038727,"DERMASON"
"12648",35217,715.405,275.58899680379,163.110282666298,1.68958689972728,0.806040303877449,35746,211.753812355146,0.697021276595745,0.985201141386449,0.864685704670066,0.768368167129353,0.00782545352539371,0.00168254518331668,0.590389640257722,0.997514601914149,"DERMASON"
"12650",35233,707.917,263.230450731583,170.859997970191,1.54062070618488,0.760712449578981,35678,211.801909527875,0.779284260815713,0.987527327765009,0.883476098320113,0.80462541069707,0.00747113361710847,0.00193170694655148,0.647422051539428,0.997431818242339,"DERMASON"
"12653",35242,707.012,267.923305512171,168.575262487439,1.58933939392284,0.777249725454843,35740,211.828959388363,0.719312568885986,0.986066032456631,0.885965561599639,0.790632823014123,0.00760238651359658,0.00183243706946095,0.625100260827281,0.99349646968424,"DERMASON"
"12654",35243,704.745,257.893005857558,174.248976024089,1.48002594759527,0.737209867717092,35626,211.831964715199,0.707094418362024,0.989249424577556,0.89169991908854,0.821394764122451,0.00731756677517687,0.00205472723577543,0.674689358527777,0.998557757187518,"DERMASON"
"12662",35284,697.212,250.441068494223,179.75934088246,1.39320197362083,0.696279228880776,35717,211.955146425925,0.716644663349243,0.987876921353977,0.912132585117911,0.846327432239072,0.00709786499530164,0.00224626592650224,0.716270122560381,0.997908948396759,"DERMASON"
"12679",35355,703.393,266.698404818457,169.298846018234,1.57531141582461,0.772680499958629,35741,212.168291938526,0.678078250863061,0.989200078341401,0.897975776806831,0.79553641156178,0.0075434423651098,0.00186375828618166,0.632878182120594,0.996980225120899,"DERMASON"
"12686",35377,696.091,266.640034270167,169.382296402662,1.57419069131227,0.772308992340604,35677,212.234293586347,0.822567894345238,0.991591221234969,0.917484694983672,0.795958094467187,0.00753710134466367,0.00186614305198034,0.633549288147836,0.997327391889841,"DERMASON"
"12691",35414,697.42,258.954689255487,174.690770097605,1.48236045390836,0.738183696426234,35770,212.345250093453,0.701267326732673,0.990047525859659,0.914947241054673,0.820009286968159,0.00731221238085183,0.00203940576925498,0.672415230714029,0.996761746616142,"DERMASON"
"12696",35441,703.568,274.541692144246,164.671814876619,1.6672051155199,0.800145297573792,35732,212.426181778421,0.816311958724894,0.991856039404455,0.899712334673271,0.773748351732352,0.00774644316312311,0.00171269901905535,0.598686511808532,0.998133215079951,"DERMASON"
"12702",35457,688.197,248.603738551464,181.908181818969,1.36664407321089,0.681605970924568,35806,212.474126748822,0.761484440435539,0.990253030218399,0.940776154950473,0.854669877399442,0.00701141491247042,0.00230769825302664,0.730460599333977,0.998279648793856,"DERMASON"
"12707",35488,691.797,258.255649236288,175.28821794325,1.47332006832256,0.734379449777348,35852,212.566989355265,0.722710980775497,0.989847149391945,0.931824317276758,0.823087471595945,0.00727726694196031,0.00206030745290304,0.677472985898206,0.99813454587023,"DERMASON"
"12709",35490,708.286,259.780608336093,175.715132541905,1.47841910129249,0.73653614465658,36077,212.572979098123,0.708468080009582,0.98372924577986,0.888993423399379,0.818278856376781,0.00731982553778791,0.00202435097393497,0.669580286793294,0.989920285844107,"DERMASON"
"12710",35494,689.381,253.049061652572,179.026992038005,1.41346876675922,0.706733990719363,35815,212.584958077541,0.720207779558874,0.991037274884825,0.938525743415549,0.840093840653766,0.00712934754191052,0.00219048735930943,0.705757661104396,0.997566410872104,"DERMASON"
"12711",35494,687.266,246.854646043666,183.614599092565,1.34441731356677,0.668383700942008,35872,212.584958077541,0.725048004248887,0.989462533452275,0.944311090719323,0.861174628408399,0.00695482746502694,0.00235956001780534,0.741621740614343,0.997049108199448,"DERMASON"
"12713",35499,699.309,271.040662803767,167.236050380937,1.62070715127737,0.786951691080555,35770,212.599930852655,0.819914079822616,0.992423818842606,0.912195127448139,0.784383895218618,0.00763516332301661,0.00178284163302754,0.615258095078332,0.997153194574744,"DERMASON"
"12716",35509,700.973,253.929494884595,178.438077868228,1.42306786711811,0.711479182359003,35927,212.629873239865,0.751608669884006,0.988365296295265,0.908125196437212,0.837357918332801,0.00715113055519996,0.00216869758379574,0.701168283394643,0.997810053541282,"DERMASON"
"12722",35572,710.71,267.429991052422,171.546494151013,1.5589359163295,0.767153818165388,36312,212.818413407579,0.690383309073265,0.979621061907909,0.884979672426089,0.79579112488495,0.00751799142731424,0.00185985015068112,0.633283514445654,0.987248415888701,"DERMASON"
"12723",35576,712.571,277.052073173302,163.916590203898,1.69020153987265,0.806198298778184,36029,212.830378572933,0.694098136767145,0.98742679508174,0.880462154813457,0.768196303803882,0.00778761168128238,0.00167291125676987,0.590125561177947,0.997431132221176,"DERMASON"
"12726",35582,704.091,261.742900346672,173.60469524743,1.50769482342412,0.748385329754965,36056,212.84832505981,0.749063197339059,0.986853783004216,0.901950353975907,0.813196173718171,0.00735604801154156,0.00198429219398605,0.661288016949873,0.997020519947722,"DERMASON"
"12731",35616,702.212,273.050573779398,166.260417420067,1.64230655748637,0.793247208135095,35920,212.949993250264,0.799461279461279,0.991536748329621,0.907650211316238,0.77989212878311,0.0076665143132131,0.0017495077158901,0.60823173253785,0.998902962818209,"DERMASON"
"12738",35653,704.843,265.139530383428,171.533092640294,1.54570483340743,0.762528988909722,36096,213.060577039589,0.78213846963847,0.987727171985816,0.90182269659487,0.803579069222438,0.0074366681733214,0.00191281351224701,0.6457393204924,0.998122388806333,"DERMASON"
"12739",35658,696.244,257.648980996461,176.788382040389,1.457386384913,0.727450810814052,36029,213.075516393054,0.720567433213434,0.98970273945988,0.924365894822481,0.82699925910431,0.00722555894880422,0.00208483501839498,0.683927774559077,0.996747026906246,"DERMASON"
"12761",35748,697.09,261.077579390998,174.734334555087,1.49414011880242,0.743009137417302,36099,213.344245868485,0.716105769230769,0.990276738967838,0.924451024185563,0.817168009471138,0.00730327792858337,0.00200882922025048,0.667763555703022,0.997732318450038,"DERMASON"
"12766",35773,701.644,259.732690151343,175.719306281781,1.47811128809512,0.736406762533714,36222,213.418832893939,0.729227821265492,0.987604218430788,0.913127863171524,0.821686452982034,0.00726057893247262,0.00204162286746247,0.675168627014196,0.997974368957364,"DERMASON"
"12767",35773,695.263,260.290123552121,175.428212879726,1.48374152184162,0.73875703862717,36055,213.418832893939,0.702050829162987,0.992178616003328,0.929965827969429,0.819926741673714,0.00727616145003552,0.00202853401224695,0.672279861711674,0.997489545119551,"DERMASON"
"12768",35780,695.185,256.821049761518,177.715592911202,1.44512389461426,0.721914569910212,36107,213.439712590287,0.72957872843685,0.990943584346526,0.930356539632839,0.831083405306865,0.00717778227393847,0.00211226540299632,0.690699626576456,0.998146534366784,"DERMASON"
"12780",35857,710.411,261.097188947406,175.491733565628,1.48780334915185,0.740431490435606,36325,213.669254586543,0.712891168634936,0.987116311080523,0.892821130796436,0.818351417140622,0.00728162392133771,0.00201450042295003,0.669699041936064,0.996380477516261,"DERMASON"
"12784",35873,690.446,256.144856525567,178.533646577065,1.43471475229741,0.717068539738398,36167,213.716920687821,0.794793397585023,0.991871042663201,0.945623215233789,0.834359602557504,0.00714032438116599,0.00213457185571252,0.696155946379916,0.99878520617083,"DERMASON"
"12788",35879,698.476,265.364755567394,172.376926305662,1.5394447578027,0.760289100255349,36174,213.734792735186,0.790147110641297,0.991844971526511,0.924160107850236,0.805437754076218,0.00739610233193215,0.00192004145523935,0.648729975691342,0.998683960307506,"DERMASON"
"12789",35880,716.473,272.57571843596,168.442312790696,1.61821405750145,0.786205438477665,36349,213.737771264458,0.691063174114022,0.987097306665933,0.878339958683467,0.784140907674702,0.00759687063645374,0.00177170307133901,0.614876963088906,0.995002545304267,"DERMASON"
"12790",35881,701.083,248.814751251307,184.53941337175,1.34830141000869,0.670760603869598,36323,213.740749752223,0.708550552922591,0.987831401591278,0.917350980624743,0.859035682881764,0.00693444305485653,0.00232935759517743,0.737942304464139,0.994968649614062,"DERMASON"
"12792",35884,703.317,262.880888966011,174.038974261569,1.51047137620403,0.749464100199201,36263,213.749684966497,0.710517978773959,0.989548575683203,0.911608743828363,0.813104694705034,0.00732585244025224,0.00197525788376254,0.661139244551367,0.998631904579999,"DERMASON"
"12794",35912,698.705,250.303368922722,183.04582009591,1.36743558957845,0.682060370943445,36326,213.833062295168,0.807737291947818,0.988603204316468,0.924403868301428,0.854295582258768,0.00696990891408782,0.00229002122431755,0.729820941866848,0.997983129928393,"DERMASON"
"12797",35952,711.106,273.006252714799,167.921984391197,1.62579220168572,0.788460996305281,36347,213.952116400653,0.727125637084378,0.98913252813162,0.893437615153809,0.783689436681737,0.00759363186233865,0.00176687275257507,0.614169133166539,0.998511387218239,"DERMASON"
"12798",35968,719.739,267.843040180407,171.410507853666,1.56258238502546,0.768403012789715,36544,213.99971949756,0.718010140935042,0.984238178633975,0.872521387458534,0.798974352118389,0.00744670374167056,0.00187186787940826,0.638360015342999,0.99749011527955,"DERMASON"
"12812",36026,708.224,263.869465052163,174.500005285547,1.51214588572862,0.750111079152818,36402,214.172192029285,0.768997609289617,0.98967089720345,0.902577761898584,0.811659628699162,0.00732441750547279,0.00196086924455669,0.658791352860062,0.996188633780935,"DERMASON"
"12820",36062,700.163,256.304221478447,179.48202543144,1.42802166881247,0.713878594015225,36459,214.27917412161,0.745144226795603,0.989111056254971,0.92440302808887,0.836034509636936,0.00710732132101512,0.00214181783716767,0.698953701303873,0.998121030958608,"DERMASON"
"12830",36110,707.822,262.451006310984,175.467101866472,1.49572770917881,0.743648418381378,36567,214.421733880656,0.720816033216225,0.987502392867886,0.905710157964434,0.81699718699719,0.00726809765469355,0.00199748148053324,0.667484403561321,0.998374917851361,"DERMASON"
"12832",36117,702.858,263.978484748016,174.600090772609,1.51190347943065,0.75001758838047,36529,214.442515927229,0.78944262295082,0.988721289934025,0.918726722057099,0.81234846139801,0.00730898149757777,0.00196338773729586,0.659910022735714,0.997720259485288,"DERMASON"
"12834",36118,707.575,268.528996451854,171.830508031699,1.56275506327617,0.768461901383316,36513,214.445484626617,0.704603979711276,0.989181935201161,0.906543394138851,0.798593401309144,0.00743476926883698,0.0018653061720452,0.637751420614507,0.996649261676889,"DERMASON"
"12840",36162,709.297,272.749333832309,169.226658267559,1.61173976148057,0.784247937269424,36487,214.576066737912,0.698782608695652,0.99109271795434,0.903246026865542,0.786715273408651,0.00754242945169815,0.00178222013647897,0.618920921414449,0.997539458255857,"DERMASON"
"12842",36167,698.607,259.766538769051,177.659847788969,1.46215671127678,0.729555869364859,36503,214.590900586294,0.794180939833114,0.990795277100512,0.93122898320454,0.826091388071651,0.00718241874551528,0.00206330230375509,0.682426981446147,0.997815190877837,"DERMASON"
"12844",36171,702.747,258.201574093395,179.027257408934,1.44224727469075,0.720589073478156,36626,214.602766926747,0.709791993720565,0.987577130999836,0.920391033421696,0.83114430142522,0.00713835874300945,0.00210127967114362,0.690800849791617,0.996305642966017,"DERMASON"
"12857",36221,707.921,264.988745218745,174.742804512215,1.51645011054072,0.751761746243096,36622,214.751040858601,0.754604166666667,0.989050297635301,0.908240176301227,0.810415705321094,0.00731588706051033,0.00194660641493158,0.656773615431086,0.9959644217207,"DERMASON"
"12861",36234,707.769,262.765007614202,176.242446697899,1.49092918611493,0.741708233734554,36615,214.789575314851,0.792953277163803,0.989594428512905,0.908956438829002,0.817420771757439,0.00725189069973512,0.00199716382324237,0.668176718100528,0.996204170498565,"DERMASON"
"12863",36243,705.417,256.865178770455,180.290635796763,1.424728342852,0.712287137730898,36713,214.816248966033,0.715925252844501,0.987197995260534,0.915255104832626,0.836299610536161,0.00708730454902891,0.00213849596982366,0.699397038582935,0.99645078377586,"DERMASON"
"12867",36269,713.039,264.050065290057,175.196400420896,1.50716604140095,0.748179029639902,36751,214.893287582464,0.777703919718672,0.986884710620119,0.896435148689939,0.813835388930526,0.00728032383826564,0.00197004770980739,0.662328040275701,0.998238330571176,"DERMASON"
"12869",36287,707.487,266.853326324926,173.713392948788,1.53617013515818,0.75910383307201,36629,214.946605834577,0.700994880710905,0.990663135766742,0.911011796159334,0.805485952882045,0.0073539649550783,0.00190955953366608,0.648807620290296,0.996678889753003,"DERMASON"
"12873",36296,706.169,262.295051687928,176.463514905426,1.48639820434555,0.739854213075036,36656,214.973260001581,0.716236482753177,0.990178961152335,0.914642406261902,0.81958564836881,0.00722655531430264,0.00201135381571123,0.671720635012122,0.99844434570387,"DERMASON"
"12877",36325,699.791,261.656809406731,177.244840014489,1.47624500315688,0.735620090086295,36658,215.059123178964,0.762233506798724,0.990916034699111,0.932134927611899,0.821912961740149,0.00720321567534015,0.00202772706913499,0.675540916676463,0.99726390267165,"DERMASON"
"12879",36346,701.618,254.456725009064,182.67285914301,1.39296404623446,0.696152822371695,36671,215.121278568495,0.767116926973406,0.991137411033241,0.927822802383586,0.845414003347063,0.0070009554011188,0.00220604731251565,0.714724837055308,0.995586000968823,"DERMASON"
"12882",36362,701.998,258.635172124075,179.421165373767,1.44149756014176,0.720241911262095,36721,215.168623004517,0.786035451794207,0.990223577789276,0.92722658892355,0.831938754645845,0.00711278730884097,0.00210176912533665,0.69212209148168,0.997692306191052,"DERMASON"
"12885",36374,708.419,264.001454819628,176.094773867839,1.4992009644634,0.745038035539857,36774,215.204124496248,0.741947985721571,0.989122749768858,0.910794764136104,0.815162646142541,0.00725797148566635,0.00197684264901511,0.66449013966611,0.996204258263848,"DERMASON"
"12891",36435,708.456,266.818971520321,174.28288622265,1.53095336727127,0.757195979073976,36803,215.384499935408,0.790072859744991,0.990000815150939,0.912226895193045,0.807230830357218,0.00732315003486541,0.00191808856596867,0.651621613479204,0.997602303342726,"DERMASON"
"12893",36442,702.779,262.707453950684,176.849525093545,1.48548577561474,0.739478239190672,36739,215.405189095432,0.728126436092629,0.991915947630583,0.927202334468956,0.819943194820305,0.00720891976155765,0.00200994890544855,0.672306842732129,0.998702251727036,"DERMASON"
"12896",36466,714.949,275.523761519903,168.810640270113,1.63214689002447,0.790323365779817,36805,215.476108277258,0.773338423039403,0.990789294932754,0.896494987277344,0.782059983097654,0.00755563433115513,0.0017434558371694,0.611617817162703,0.998250118165658,"DERMASON"
"12905",36523,700,254.01114049273,183.492198047539,1.38431575399691,0.691497822068131,36908,215.644447858883,0.754856977513228,0.989568657201691,0.936656232547429,0.848956653793123,0.00695482683494592,0.00222847696832347,0.720727400019616,0.997714294184388,"DERMASON"
"12906",36525,710.788,265.259274302942,176.23122074063,1.50517753431068,0.747400770191968,36867,215.650352124572,0.823191345503719,0.990723411180731,0.908489504369278,0.812979499741396,0.00726240312944401,0.00195694442861457,0.66093566699977,0.994825517592698,"DERMASON"
"12910",36535,705.802,259.909709020353,179.293001567553,1.44963666594887,0.7239732690153,36961,215.679871028567,0.764970686767169,0.988474337815535,0.921622791848836,0.829826141707069,0.00711399230930213,0.00208085396613167,0.688611425460441,0.998236370938772,"DERMASON"
"12916",36581,711.899,266.628329380579,174.923830387078,1.52425389262615,0.754709881759744,36983,215.815605983342,0.776963595429251,0.989130140875537,0.907044661703334,0.809424889263329,0.00728871078922335,0.00192990841103918,0.655168651358952,0.998643367160506,"DERMASON"
"12930",36681,708.962,260.860818342593,179.439977782635,1.453749724928,0.725827926424991,37056,216.110387858683,0.73157159952134,0.98988018134715,0.917075550657422,0.828450931158477,0.00711160596337593,0.00206640103092391,0.686330945337348,0.997753422993747,"DERMASON"
"12941",36745,719.173,267.6722508952,175.853511123552,1.52213196759624,0.753913878651621,37163,216.298837424739,0.812295516844991,0.988752253585556,0.8927736572604,0.808073443180425,0.00728458976446319,0.00191596776806768,0.652982689573468,0.993925826086747,"DERMASON"
"12951",36805,722.071,269.006086602152,174.841273307428,1.53857313844398,0.759974532218911,37326,216.475359900331,0.696075650118203,0.986041901087714,0.88706793271431,0.80472290658794,0.00730895494096323,0.00189069076252414,0.647578956387343,0.996347587319153,"DERMASON"
"12958",36857,719.306,269.464436519365,174.377952737745,1.54528959819035,0.762381460666866,37216,216.628229693879,0.774892776049113,0.990353611349957,0.895163737312645,0.80392140978615,0.00731107894075387,0.00188371681779584,0.646289633112551,0.998704647467079,"DERMASON"
"12959",36859,709.019,260.2739090457,180.825638497892,1.43936397077195,0.719250040922006,37240,216.634107147036,0.784467713787085,0.989769065520945,0.921377633898705,0.832331246498464,0.00706133940274289,0.00209050708664316,0.692775303897688,0.997155812270923,"DERMASON"
"12970",36924,703.026,250.906824656783,187.61108807992,1.33737737585051,0.664000526826958,37327,216.825037645105,0.749147865606233,0.989203525598093,0.938805948373495,0.864165564016448,0.00679522328720569,0.00233760603325231,0.746782122031865,0.998729514695053,"DERMASON"
"12972",36932,708.292,253.299726078327,185.782654478634,1.36341967332293,0.679743531779948,37379,216.848525164823,0.749386198080474,0.988041413627973,0.92509858734878,0.856094590081665,0.00685854343329164,0.00227247265749036,0.732897947167094,0.999247479705608,"DERMASON"
"12985",36998,714.759,262.337081913798,179.855847087729,1.45859634902966,0.727987279086405,37380,217.042200219477,0.745026178010471,0.989780631353665,0.910057528992569,0.827340910541941,0.0070905746773825,0.0020492700734517,0.684492982256368,0.998398964855559,"DERMASON"
"12987",37029,729.628,271.714034845224,173.860320494658,1.56282948330106,0.76848727349036,37593,217.133109179596,0.780609663546673,0.984997206926821,0.87407533179822,0.799123642263387,0.00733787125888421,0.00184588979526662,0.638598595624302,0.99802071323631,"DERMASON"
"12991",37062,713.386,265.690992395055,178.007611653111,1.49258219874786,0.742379282083023,37449,217.229841428324,0.785711257154971,0.989665945686133,0.915144241723455,0.817603334874542,0.00716882500661203,0.00197605195415039,0.668475213197972,0.997754203523474,"DERMASON"
"13007",37127,722.863,273.056459268327,173.273274141964,1.57587175876073,0.772865883392151,37545,217.420248774999,0.784461629479378,0.988866693301372,0.892868970671004,0.796246495532794,0.00735465993127178,0.00182361222437012,0.634008481648256,0.999116061044257,"DERMASON"
"13008",37131,712.145,264.318347226064,179.651745493697,1.4712818208345,0.733509279149814,37483,217.431960703944,0.800685729072325,0.990609076114505,0.920046231520472,0.822613953915127,0.00711853565015926,0.00201073443531324,0.67669371717588,0.995607164353796,"DERMASON"
"13016",37185,714.722,262.084495446653,181.235895228517,1.44609595751546,0.722360145396253,37576,217.590010044067,0.699808039747064,0.989594421971471,0.914751960670351,0.830228471444838,0.00704812412119546,0.00206558845454521,0.689279314797633,0.996764030727883,"DERMASON"
"13020",37206,717.474,276.213799233266,171.760753466651,1.60813104075545,0.783144414530711,37589,217.65144268168,0.736898395721925,0.989810848918567,0.908260674126654,0.787981785435239,0.00742390472593845,0.00176553717817957,0.620915294177707,0.998513158246972,"DERMASON"
"13027",37269,711.461,245.989596926612,194.104760336053,1.26730326706429,0.614294159025108,37729,217.835636645464,0.747757870026685,0.987807787113361,0.92524214564089,0.885548166943227,0.00660038093124613,0.00250378779063628,0.784195555976509,0.993813590106328,"DERMASON"
"13029",37278,737.864,281.747346815137,168.833858591958,1.66878462154959,0.800570556170316,37788,217.861937356293,0.773434582347815,0.986503651953001,0.860418667697536,0.773252844504119,0.00755800597712154,0.0016667601131143,0.597919961533712,0.99779963672498,"DERMASON"
"13032",37293,718.527,262.39982040217,181.821600577351,1.44317187599797,0.721016244191145,37778,217.905764820044,0.695777906304222,0.987161840224469,0.907718111225055,0.830434123339219,0.00703616819248035,0.0020641284548542,0.689620833206177,0.995241391585442,"DERMASON"
"13042",37338,715.586,260.291043645616,183.166480207175,1.4210626494062,0.710498472349197,37710,218.037194352985,0.744155455904335,0.990135242641209,0.916299068027742,0.837666910467503,0.00697121012495625,0.00211725602396756,0.701685852892171,0.997139557161799,"DERMASON"
"13052",37405,712.42,262.530157306389,181.92291765457,1.4430845804973,0.720975959115904,37772,218.232731666949,0.737509365511258,0.990283808111829,0.926120114932178,0.831267287179729,0.0070185846091803,0.00206724553565364,0.691005302735146,0.997179097418955,"DERMASON"
"13053",37406,731.647,260.862766100053,183.391376191696,1.42243747507177,0.711171463389714,37904,218.235648807347,0.715602999693909,0.986861544955677,0.878108014903766,0.836591791423553,0.00697382147516583,0.00210719624780381,0.69988582547727,0.995543826430408,"DERMASON"
"13055",37414,716.226,262.337705334549,182.227005598297,1.43962034865923,0.719369532333327,37914,218.258984526918,0.744201774276962,0.986812259323733,0.916523998273005,0.831977180895826,0.00701175242782244,0.00207229698693149,0.692186029531366,0.996485093170995,"DERMASON"
"13056",37415,725.981,277.388709328475,172.977942371492,1.60360740523059,0.781748354103573,37798,218.261901316437,0.760235700497816,0.989867188740145,0.892082673069901,0.786844936280296,0.00741383694583655,0.00175298988472138,0.619124953749943,0.992833360596455,"DERMASON"
"13058",37423,720.829,265.90075657795,179.841713837783,1.47852659376785,0.736581302233325,37870,218.285234229492,0.793364426542294,0.988196461579086,0.90507373586893,0.820927465715955,0.00710527634283596,0.00199058111928947,0.673921903966821,0.99641145713761,"DERMASON"
"13069",37500,715.578,272.1718135344,175.668300991422,1.54935074796272,0.763818036739486,37797,218.509686118416,0.786229453203623,0.992142233510596,0.920295231574847,0.802837308099129,0.007257915027584,0.00185995238528564,0.644547743275856,0.998630528142128,"DERMASON"
"13073",37521,703.561,250.242620586179,191.546525700516,1.30643257386685,0.643503399726268,37927,218.570860267347,0.792786511156187,0.989295225037572,0.952534585860602,0.873435787058804,0.00666940168402172,0.00239436616224911,0.762890074115032,0.996664443103575,"DERMASON"
"13074",37528,735.285,264.803544263046,181.04989776936,1.46259979997548,0.729750045200849,38049,218.591247845885,0.750454936308917,0.986307130279377,0.87227589537451,0.825484600118284,0.00705615924810931,0.00202108248801334,0.681424825032443,0.996651812790776,"DERMASON"
"13076",37537,742.621,294.261487309634,162.906046126782,1.80632637219999,0.832776187276629,37949,218.617457653143,0.732229244694132,0.989143323934755,0.855332495883648,0.742936018069891,0.00783923827982081,0.00147319176718117,0.551953926945545,0.997008934481082,"DERMASON"
"13082",37571,748.438,285.664626468547,168.94486629647,1.69087485598559,0.806371143311161,38088,218.716444135426,0.661554444287928,0.986426170972485,0.842851296915702,0.765640628450395,0.00760332773864276,0.00161169685327119,0.586205571933915,0.991200262021707,"DERMASON"
"13086",37583,720.715,277.709632954362,172.681872094733,1.60821532443204,0.783170290462401,37877,218.75136984664,0.722180588382237,0.992238033635188,0.90923089862013,0.787698170637781,0.00738923537116148,0.00175476357418947,0.620468408026106,0.997846802113534,"DERMASON"
"13090",37622,712.941,253.89329440425,189.220878325976,1.34178266505486,0.666754771893878,38017,218.864839917302,0.777571097883598,0.989609911355446,0.930131946945734,0.862034739558046,0.00674853262464117,0.00229873117965049,0.743103892204908,0.997083920895345,"DERMASON"
"13091",37630,718.887,271.011395207097,177.078858863115,1.53045596152499,0.757012797898841,38038,218.888108558652,0.764417900745526,0.989273884010726,0.915003640770305,0.807671236079892,0.00720200359306662,0.00189047771497352,0.65233282559082,0.998366661823914,"DERMASON"
"13095",37657,721.8,259.404362389578,185.887381023993,1.39549204986699,0.6974914353386,38146,218.966621968034,0.698334693272012,0.98718083154197,0.908284340994984,0.844113105697068,0.006888609352566,0.00215731663542478,0.71252693520955,0.994325673401016,"DERMASON"
"13098",37670,714.858,266.011768270922,180.728349702196,1.4718873309542,0.733768269441212,38024,219.004414681927,0.797147452175385,0.990690090469177,0.926330408366388,0.823288443610811,0.00706163441122703,0.00200121186868628,0.677803861383111,0.997650916441638,"DERMASON"
"13100",37679,719.773,258.07695466827,186.917730354634,1.38069809738556,0.689515112370453,38070,219.030575048499,0.723177613143449,0.989729445757815,0.913940934214029,0.84870257140952,0.00684935785631971,0.00219205623843645,0.720296054717131,0.99451139230227,"DERMASON"
"13102",37680,733.624,274.264946771733,175.430758912843,1.56338003934642,0.768674836688598,38141,219.033481563027,0.743899549869699,0.987913269185391,0.879779214231876,0.798620035630459,0.00727879370413303,0.00182641716243848,0.637793961310396,0.997114348328357,"DERMASON"
"13117",37808,736.267,281.546056753043,173.210366934303,1.62545730799029,0.788362119804944,38822,219.4051975395,0.76352033603942,0.973880789243213,0.87644142691046,0.77928705544596,0.0074467323516992,0.00169408562345355,0.607288314785634,0.987121229325417,"DERMASON"
"13123",37831,727.173,278.562980089117,173.689984491449,1.60379414451978,0.781806267978664,38216,219.471923527534,0.761401602060943,0.989925685576722,0.899046583685102,0.787871825097944,0.00736335227958861,0.00175015946708915,0.620742012783164,0.995542405359059,"DERMASON"
"13126",37835,718.282,263.891075716946,183.008128049325,1.44196369051882,0.720457840559493,38255,219.48352597645,0.793918918918919,0.989021043000915,0.921538822480786,0.831720153400988,0.00697478725299182,0.00205882592300322,0.691758413573363,0.997490514983693,"DERMASON"
"13144",37937,728.164,276.920711636386,175.140195065835,1.58113739414468,0.774596200264824,38320,219.779181472263,0.794525425148697,0.990005219206681,0.899113339147628,0.793653823051149,0.00729948893260897,0.00178647386681311,0.629886390843705,0.995936926625815,"DERMASON"
"13151",37963,713.866,259.900490998765,186.348683555441,1.39469990364295,0.697073042189547,38363,219.854481047763,0.789054705686731,0.989573286760681,0.936131789017228,0.845917913440214,0.00684615259591616,0.00216241589515687,0.715577116279046,0.998015335123487,"DERMASON"
"13152",37968,724.161,269.730092649626,179.521050127292,1.50249841151425,0.746346035637141,38324,219.868958778871,0.774161977000245,0.990710781755558,0.909823857799906,0.815144341586224,0.00710414276890081,0.00193477076389542,0.664460297620039,0.998350541688393,"DERMASON"
