"","y","word_freq_make","word_freq_address","word_freq_all","word_freq_3d","word_freq_our","word_freq_over","word_freq_remove","word_freq_internet","word_freq_order","word_freq_mail","word_freq_receive","word_freq_will","word_freq_people","word_freq_report","word_freq_addresses","word_freq_free","word_freq_business","word_freq_email","word_freq_you","word_freq_credit","word_freq_your","word_freq_font","word_freq_000","word_freq_money","word_freq_hp","word_freq_hpl","word_freq_george","word_freq_650","word_freq_lab","word_freq_labs","word_freq_telnet","word_freq_857","word_freq_data","word_freq_415","word_freq_85","word_freq_technology","word_freq_1999","word_freq_partsv","word_freq_pm","word_freq_direct","word_freq_cs","word_freq_meeting","word_freq_original","word_freq_project","word_freq_re","word_freq_edu","word_freq_table","word_freq_conference","char_freq_.","char_freq_..1","char_freq_..2","char_freq_..3","char_freq_..4","char_freq_..5","capital_run_length_average","capital_run_length_longest","capital_run_length_total","class"
"19561",0,0,1.56,0,0,0.39,0,0,0.09,0,0,0,0,0,0,0,0,0,0,1.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.078,0.075,0,0,0.022,1,5,5,0
"19571",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0.18,0,0,0,0,0.65,0,0,0,0,0,0,0,0,0,0.61,0,0,0,0,0,0,0,0,0.23,0,0,0,0,0.099,0.087,1.088,0.156,0,1.043,23,108,1
"1958",0,0,0,0,0,0.13,0.38,0,0,0,0,0,0.61,0,0,0,0,0.19,0,2.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,0,0,0,0,0.081,0,0.112,0,0,2,61,480,1
"19591",0,0,0,0.21,0,0,0.2,0,0,0,0,0,0,0,0.13,0,1.35,0,0,7.4,0,1.15,0,0,0,0,0.81,0,0,3.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27,0,0,0,0.299,0,0,0,0,0.136,4.653,59,74,0
"19601",0,0,0.17,0,0,4.16,0.86,0,0,1.11,0,0,0,0,0,0,0,0,0,1.5,0,1.41,0,0,0,0.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45,0.07,0,0,0,0,0,0,0,0,0,0,0,0.101,0,0,8.312,22,593,0
"19611",0,0,0,0.3,0,0.34,0,0,0,0,1,0,0.39,0,0,0,0,0,0,2.97,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,4.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.771,2,229,1
"1962",0,0,0,0.66,0,0,0,0,0,0,0,1.2,0,0.93,0,0,0,0,0,0,0,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.68,0,0.93,0,0,0,0,0,0.64,0,0,0,0,0,0,0,0,0,6,40,880,1
"19631",0,0.36,0,0.66,0,3.03,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0.19,0,0.97,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39,0,0,0,0,0.052,0,0,0,26.5,10,910,1
"19641",0,0,0,0.51,0,0.44,0,0,0,0,0,0,0.27,0.26,0,0,0,0,0,0,0,1.21,0,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54,0,0.29,0,0,0,0,0,0,0,0,0,0,0.138,0,0.826,0,0,1,43,434,1
"19651",0,0,0,0.26,0,0,0,0,0,0,0,0.26,0.99,0,0,0,0,0,0,1.7,0,0,0,0,0,0,0,0,0,0.64,0,0,0,0,0,0,0,0.15,0,0,0.46,0,0,0,0.08,0,0,0,0,0,0.125,0,0,0,0,1.647,17,238,0
"19661",0,0,0,0.52,0,0,0,0,0,0.42,0,0,0,0,0,0.46,0,0,0,2.4,0,1.68,0,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.739,0.143,0.102,1.687,23,205,0
"19671",0,0,0.27,0.47,0,0,0,1.11,0,0,0,0,0.38,0,0,0,0,0,0.81,0.71,0,1.68,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0.3,0,0.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0.407,0,2.653,17,41,1
"19681",0,0,0,0,0,0.1,0,0,0,0,0,0,1.55,0,0,0,0.6,2.79,0,0,0,0,0,0,0,0.44,0,0,3.84,0,0,0,0,0,0,0,0.55,0,0,0,0,0,0,0,0,0,4.5,0,0,0,0.092,0,0.343,0.055,0,2.933,12,93,0
"19691",0,0.17,0,0,0,0,0,0.19,0,0,0,0,0,0,0,0,0,0,0,1.21,0,0,0,0.85,0,2.38,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188,0.463,0,18.4,19,240,1
"19701",0,0,0,0,0,0,0,0,0,0,0,0,0.9,0,0,0,0,0.53,0,0,0,0,0,0,0,0,1.19,0,0,0,0,0,0,0,0.28,0,0,0.86,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0.024,0,2.807,19,319,0
"19711",0,0.36,0,0,0,0.45,0,0,0,0,0,0.35,0,0,0,0,0,0,0.54,2.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.08,0,0,0,0.008,0.085,0,0,0,0,2.95,4,78,1
"19721",0,0,0,0,0,0.17,0,0.17,0,0,0,0.28,0,0,0,0,0.24,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41,0,0,0,0.31,0,0,0,1.06,0,0,0,0,0.241,0,0.368,0,0,2.145,1,239,0
"19731",0,0.1,0,0.64,0,0.39,0,0,0,0,0,0,0,0,1.19,0,0,0,0.27,0,0,1.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65,0,0,0,0,0,0,0,0,0,0,0.18,1.029,0.021,0.042,1.666,7,375,0
"19741",0,0.41,0,1.04,0,0.65,0,0,0,0,0,0,0,0,0,0,0,0.32,3.22,1.99,0,1.5,10.38,0,0,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23,0,0,0,0,0,0,0,0,0,0.073,0.023,0,0,0,0,1.571,6,13,0
"19751",0,0,0,0,0,0.39,1.61,0,0,0.77,0,0.3,0.32,0,0,0,4,0,0,2.58,0,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0,0,0,0,0,0.181,0.102,0,0,4.818,117,75,0
"19761",0,0,0,0,0,0,0.36,0,0.5,0.87,0,0,0,0.16,0,0,0.36,0,0,1.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232,0,4.226,583,19,0
"19771",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.52,0,2.17,0,0,0,0.47,0.34,0,0,0,2.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,3.12,0,0,0,0,0,0,0.283,0,0,1.545,12,20,0
"1978",0,0,0,0.5,0,0.65,0,0,0.25,0,0,0,1.75,0,0,0,0,5.12,0,4,0,0.08,0,0,0,0,0,0,0,0.53,0,0,2.22,0,0,0,0.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301,0,0.306,1.562,5,6,1
"1979",0,0,0,0.74,0,0,0,0.26,0,0,0,0,1.46,0.1,0,0,0.53,1.14,0,0,0,0.69,0,1.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22,0,0,0,0,0.229,0,0,0.016,0,2.432,26,42,1
"19801",0,0,0,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258,0,0,0,0,1.218,4,69,1
"1981",0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,2.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.484,0,0,0,0,1.287,15,319,0
"19821",0,0,0,1.35,0,0,0,0,0,0,0.18,0,0,0,0,0.44,0,0,0.37,0,0,0,0,0.36,0,3.84,0,0,0,0,0,0,0,0,0,0.34,0.73,0,0,0,0,0,0,0,0,0,0.49,0,0,0,0.191,0,0.23,0,0,1.867,763,7,1
"19831",0,0,0,0,0,1,0,0.1,0,0,0,0.47,0.3,0,0,0,0.15,0,0,0,1.23,1.35,0,0,0,0,0.27,0.11,0,0,0,0,0,0,0,0,0,0.29,0,0,0.02,0,0,0,0,0,0,0,0,0,0.208,0,0,0,0,3.895,7,114,0
"19841",0,0.06,0,0.1,0,0,0,0,0,0.32,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,1.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45,0,0,0.14,0,0.301,0,0.795,0.046,0.009,1,29,19,1
"19851",0,0.17,0,1.49,0,0,0,1.23,0,0,0.75,0,0,0,0,0,0.98,0,0,0,0,2.01,0,0,0,0,0,0,2.08,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0.065,0,0,0.673,0,3.697,19,8,0
"19861",0,0,0,0,0,0,0,0,0,0.38,0,0,1.49,0,0.09,0,0.33,0,0,0,0,1.22,0,0,0.35,1.98,0,0,0,1.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0.476,0,0,0.165,0,1.41,5,128,0
"19871",0,0,0,0.29,0,0,0,0,0,0,0.23,0,1.66,0,0,0.1,0,0,0,0,0,2.65,0,0,0.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53,0,0,0,0,0,0,0.61,0,0,0,0,0,0.263,0,2.233,2.195,3,140,0
"19881",0,0,0,0,0,3.84,0,0,0,0,0,0,0,0,0,0,3.38,0,0,2.52,0,0.99,0,0,0,0.76,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0.523,0,0,2.333,77,63,0
"19891",0,2.85,0,0,0,0,0,1.33,0,0,0,0,1.06,0,0,0,0,0,0,2.52,0,0.36,0,0,0,0.57,0,0,0,0,0.13,0,0,0,0,0,1.11,0,0,0,0,0,0,0,0,0,0,0,0,0.309,0.108,0,0,0,0,1,11,42,0
"19901",0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,1.77,0,3.61,0,0,0,0,0,0,0,0,4.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051,0.086,0,0,0,0,1.428,6,7,0
"19911",0,0,0,0.26,0,0.08,0,0,0,0,0,0.3,1.02,0,0,0,0,0,1.43,0,0,1.92,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.271,0,0,0,0,0,6.612,73,939,0
"19921",0,0,0,0,0,0.22,0,0,0,0.05,0.7,0,0,0,0,0,0,0.08,0.78,4.61,0,3.12,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.84,0,0.74,0,0,5,0,0,0.54,0,0,0,0,0.214,0.091,0,0,0,3.427,15,106,0
"19931",0,0,0,0,0,0,0,0,0,0,0,0,0.93,0,0,0,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26,0,0,0,0,0,0,0,0,1,51,36,1
"19941",0,0,0,0.82,0,0,0,0,0.25,0.52,0.68,0.4,4.34,0,0,0,0,0,0.4,0,0,0.17,0,0,0,0,0,0.37,0,0,0,0,0,0,0,0,0,3.03,0.29,0,0.08,0,0,0,0,0.32,0,0,0,0,0.04,0,0,0,0,1.421,2,45,1
"19951",0,0,0,1.2,0,0,0,0,0,0.32,0.31,0,0,0,0,0,2.63,0,0,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0,0,0,0,0,0,0,1.63,0,0,0,0,0.589,0,0,0,0,5.323,11,1609,0
"19961",0,0,0,0,0,0,0.61,0,0,0,0,0,0.86,0,0,0,0,0,0,0,0.5,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0,0,0,0.097,0,0.422,0,0,4.093,86,955,1
"19971",0,0,0,0,0,0,0.26,0,0,0.06,0,0,1.4,0,0,0,0,0.39,0,0,0,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.583,0,0,3.715,148,597,0
"1998",0,0,0,0,0,0,0,0,0,0,0,0,0.31,0,0,0,0.37,0,0,2.74,0,2.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.84,0,0,0,0,0,0,0,0.68,1.5,0,0,0.019,0,0,0,0.263,0,2,11,107,0
"19991",0,0.23,0,0,0,0.51,0,0,0,0,0.68,0,0,0,0,0,0,0,0.37,0,0.49,0,0,0,0,0.93,0,1.21,0,1.08,0,0,0,0,0,0,0,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031,0.271,0,0.077,2.333,12,998,0
"20001",0,0,0,0,0,0,0.49,0,0,0,0,0,0,0,0,0,0,0,0.76,3.03,0,2.35,0,0,0,3.16,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0.16,0,0,0,0,0,0.144,0,0,0,0,0,2.034,48,5,1
"20011",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62,0,0,0,0,6.66,0,0,0,2.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.242,0,0,0.265,0,2.604,12,128,1
"20021",0,0,0,0.06,0,0,0,0,0,0,0.74,0,1.07,0,0,0,0,0,0.9,0,0,0.71,0,0,0,0,0,0,0,0,0,0,0,0,0.39,0,0,0,0,0,0,0,0,0.16,0,0.27,0,0,0,0,0,0,0,0.067,0.676,4.454,5,127,0
"2003",0,0.42,0,0,0,0.34,0,0.03,0,0,0,0,0.5,0,0,0,0.16,0.43,0,0,0,1.98,0,0,0,3.47,0,0,0,0,0,0,0,0,0,0,3.84,0,0,0,0,0,0,0,0,0.48,0,0,0,0,0,0.414,0.488,0,0,3.071,26,11,0
"20041",0,0,0.27,1.16,0,0,0,0,0,0,0,0,0,0.65,0,0,0.81,0.23,1.28,3.61,0,0,0,0.09,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0.38,0,0,0,0,0.053,0,0,0,0.013,2.52,3,68,1
"2005",0,0,0,0,0,0.43,0,0,0.97,0,0,0.39,0.57,0,0,0,0.4,0,1.22,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61,0,0,0,0,0.297,0.209,0,0,0,1.545,71,1458,0
"20061",0,0.9,0,0.31,0,0,0,0,0,0.55,0,0,0.79,0,0,0,0,0,1.54,0,3.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0,0.331,0,0.025,2.9,61,86,0
"20071",0,0,0,1.81,0,0.28,0.61,0,0,0.19,0,0,0.55,0.38,0,0,0,0.14,0,1.04,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23,0,0,0,0.01,0,0,0,0,0,3.25,5,32,1
"20081",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95,0,1.27,0,0.91,0,0.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153,0,0,0,0,3.211,22,104,0
"2009",0,0,0,0,0,0,0.43,2.3,0,0,0.08,0.37,0,0,0,0,0,0,1.19,0,0,0.36,0,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0.07,0,0,0,0,0,0,0.266,0.176,0,2.206,20,1426,0
"20101",0,0.71,0,0.57,0,0,0,0,0,0,0.47,0,0,0,0.36,0,0.17,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,2.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105,0,0,0.609,0,4.438,9,106,0
"20111",0,0.56,6.34,0.32,0,0,0.64,0,0,0,0,0,0,0.14,0,0,0.08,0.16,0,2.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65,0,0,0,0,0,0,0,0,3.166,3,30,0
"20121",0,0.11,0,0,0,0,0,0,0,0,0,0,1.07,0,0,0,0,0,0,0.88,0,1.12,0,0,0,0,0,1.19,1.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091,0.062,1.836,0,0,1,4,294,1
"20131",0,1.24,0,0,0,0,0,0,0,0,0,0,0.98,0,0.1,0,0,0,0,0,0,0,0,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.24,0,0,0,0,0,0,0,0.022,0,0,0,0,0,2.171,3,184,0
"20141",0,0,0,0,0,0.12,0,0,0,0,0,0,0.29,0.58,0.07,0,0,0,0,1.61,0,0,0,0,0,6.89,0,0,0,0,0.24,0,0,0,0,0.27,0,0,0,0,0,0,0,0.14,4.54,0,0,0,0,0,0.063,0,1.133,0,0,2.364,9,24,0
"20151",0,0,0,0.15,0,0,0.22,0,0,0,1.32,0,0.74,0,0.07,0,0,0,0,1.31,0,0,0,1.51,0,0,0,0,0.05,0,0,0,0.31,0,0,0,0,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.392,0,0,3.08,15,71,1
"20161",0,0,0,0.08,0,0.28,0,0,0,0,0,0,1.2,0,0,0,0,0,0.46,1.83,0,1.98,0,0,1.04,2.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.493,0,0.109,0,0,2.2,19,74,0
"20171",0,0,0.95,0.5,0,0,0,0,0,0,0,0.39,0,0,0,0,0.49,0.34,0,0,0,0.51,0,0,0,0,0,0.22,0,0,0,0,0,0,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.622,17,126,1
"20181",0,0,0,0,0,1.4,0,0,0,0,0,0,0.5,0,0,0,0,0,0,1.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44,0,0,0,0,0,0,0.153,0,3.782,1,227,0
"20191",0,0,0,0,0,1.52,0,0,0,0.08,2.11,0,0,0,0,0,0,0.44,0,0,0,1.27,0,0,0.46,0,0,0,0,1.61,0,0,0,0,0,0,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.366,0,2.597,0,0,1.974,6,226,1
"20201",0,0.1,0.39,0,0,0.63,0,0.13,0,0,0,0.17,0,0.03,0,0,0,0,0.21,1.45,0,1.07,0,0,0,2.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123,0.537,0,0,0,0,16.418,28,28,0
"2021",0,0,0,0.19,0,3.69,0,0,0,0,0,0,1.17,1.47,0,0,1.88,0,0,1.61,0,0,0,0,0,0,0,0,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.264,0.128,0.937,0.196,0,3.16,10,735,0
"20221",0,0,0.56,0.36,0,0,0,0,0,0,0,0,1.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.266,2.777,0.148,0.165,0,3.923,20,101,1
"20231",0,0,0,0,0,0,0,0.48,0,0,0,0,0.97,0,0,0,0.49,0,0.05,4.21,0.29,0,0,0,0,0.58,0,0,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204,0,0.89,0,0.096,4.368,13,102,0
"20241",0,0,0,1.1,0,0.04,0.63,0,0,0.87,0.16,0.25,0.11,0,0,0,0,0,0,3.73,0,0,0,0,0,0,0.51,1.86,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0.56,0,0,0,0,0,0,0.628,0,0,0,0.167,1.714,6,126,0
"20251",0,0,0,0.32,0,0,0,0,0.27,0,0,0,2.58,0,0,0,0,0,0,3.26,0,0.87,0,0,0,0,0,0,0.31,0,0,0,0,0.34,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,1.411,0.672,0,0.042,0,0,5.473,13,773,0
"20261",0,0,0,0.51,0,0,0,0,0.21,0.27,1.02,0.25,0,0,0,0,0,0,0,1.85,0,0,0,0,0,0,0,2.77,0,0,0,0,0,0,2.32,0,0,0,0,0.19,0.28,0,0,0,0,0,0,0,0,0,0.324,0,0.639,0,0,1.48,17,5,1
"20271",0,0.65,0,0,0,1.47,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0.3,0,0.16,0,0,0,0,0,1.76,0,1.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188,0.036,0,0,0,16.304,97,44,1
"20281",0,0.19,0,0.74,0,0.37,0,0.1,0,0,0,0,0.52,0,0,0,0,0,0,0,0,1.13,0,0,0,0,0,0,0,7.69,0,0,0,2.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029,0,0.31,0,0,1.361,18,172,1
"20291",0,0.71,0,0,0,0.53,0,0,0,0,0,0,0,0,0,0,1.19,0,0,2.56,0,0.88,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.284,0,0.026,3.574,17,52,0
"20301",0,0.59,0,0.29,0,0,0,0,0,0,0,0.3,1.14,0,0,0,0,0.1,0,9.52,1.47,1.35,0,0,0,0,0,0.67,0,0,0,0,0,0,0,0,0,0.54,0,0.53,0.59,0,0,0,0,0,0,0,0,0,0,0,0.367,0.159,0,2.174,1,15,0
"2031",0,0.6,0,1.21,0,0,0,0,0,0,0.42,0,0.44,0.38,0,0,0,0,0,3.09,2.14,1.64,0,0,0,0,0,0,0,0,0.32,0,0,0,0,4.44,0,0,0,3.03,0.47,0,0,0,0,0,0,0,0,0,0.195,0,0,0,0,1,5,11,1
"20321",0,0,0,0,0,0,0.1,0,0,0,0.5,0,1.75,0.22,0,0,0,0,0,4.37,0,2.17,1.29,0,0,0,0,0.04,0,0.8,0,0,0,0,0.24,0,0,0,0,0.19,0,0,0,0,0,0,0,0,0,0,0,0.051,0.963,0,0.013,2.076,14,403,0
"20331",0,0,0.06,0,0,0.08,0.36,0,0,0,1.63,0.31,2.38,0,0,0,0,0,0,0,0,2.31,0,0,0,0,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.17,0,0,0,0.082,0,0.024,0,0,2.444,7,38,0
"20341",0,0,0,1.01,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,1.56,0,0,1.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48,0,0,0,2.31,0,0,0,0,0,0,0,0,0,0,5.331,7,75,0
"20351",0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.19,0,0,0,0,0.69,0,0.47,1.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333,0,0,0,0,0,1.687,6,111,1
"20361",0,0,0,0.4,0,0,0,0,0.28,0,0,0,0,0,0,0,0,0,0,3.16,0,0,0,0,0,0,0,0,0.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.22,0,0,0,0.237,0.121,0.171,0.037,0,1,5,69,0
"20371",0,0.13,0,0.88,0,0.14,0.43,0.4,0,1.11,0,0,0,0,0,0,0,0.5,0,3.47,0.16,0.61,0,0,0,0,0,0,0,0,0,0,0,0,0,1.31,0.55,0,0,0,0,0,1.75,0,0,1.92,0,0.19,0,0,0,0,0,0.126,0,2.75,75,271,0
"20381",0,0.44,0,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05,2.31,1.16,0,0.34,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33,0,0.114,0,0.204,0,0,1.827,140,91,0
"20391",0,0,0.75,2.56,0,1.45,0,0,0,0,1.17,0,0,0,0,0,0,0.17,0,5,0,2.54,0,0,0,0,0,0,2.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0.135,0,0,0,0,1.76,9,104,0
"20401",0,0.27,0.43,0,0,0.34,0,0,0,0,0,0,0,0,0,0,0.23,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.16,0.19,0,0,0,0,0,0,0.9,0,0,0,0.651,53.433,4,37,0
"20411",0,0,0,0.12,0,0,0,0,0,0,0,0,2.05,0,0,0,0,0.84,1.29,0.1,0,2.17,0,0,0,0,0,0,0,0,0,2.32,0,1.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.093,0.116,1.151,0,0.005,20,55,65,1
"20421",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,3.15,0.27,3.81,1.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.35,0,0,1.21,0,0,0.11,0,0.164,0,0,0,0,1.625,4,72,0
"20431",0,0.1,0,0.73,0,0,0.09,0,2.53,0,0.39,0.28,0.45,0,0,0,0,0,0,2.04,0,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,1.31,0,0.5,0.55,0,0,0,2.23,0,0,0,0,0,0,0,0.266,0,0.057,0,0,1.736,1,34,0
"20441",0,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0.44,0,0,0,2.06,0,0,0,0.55,0,0,0,0,1.22,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06,0,0,0,0,0,0,0,0.417,0,0.715,0,0.054,1.586,20,74,0
"2045",0,0,0,0.67,0,5.26,0,0,0,0,0,0,0.8,0.38,0.35,1.51,0,0,0,0.4,0,0.31,0,0,0,5.37,0,0,0,0,0,0,0,0,0,0,0,0.92,0,0,0,0,0,0,0,0,0,0,0,0,0.457,0,0.289,0,0,2.417,9,169,0
"20461",0,0.18,0,0,0,0.2,0,0,0.03,0,0,0.07,2,0.22,0,0,0,0,0,3.94,0,1.16,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216,0,0.381,0.076,0,1.047,24,208,0
"20471",0,0,0,0.51,0,2.1,0,0,0,0,4.25,0,1.3,0,0,0,0,0,0,0.76,0,2.4,0,0.58,0,0,1.49,0,0,0,0,0,0,0,0,0,0,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0.256,0,0.561,0,0,48.5,7,740,0
"20481",0,0,0,0.52,0,0.53,0,0,2.22,0,0,0,0,0.17,0,0,0,0,0.71,2.65,0,0,0,1.83,0,0,1.06,2,0,0,0,0,0,0,0,0,4.34,0,0,0,0,0,0,0,0,0,0.24,0,0,0,0.299,0,0.729,0,0,1.968,51,42,1
"20491",0,0,0,0.33,0,0,0,0,0,0,0,0,0.47,0,1.08,0,0,0,0,3.18,0,3.22,0,0,0,0.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065,0.04,0,0,0,1.057,4,48,0
