V1,V2,V3,V4,V5,V6,V7,V8,V9,V10
839,9807,716,3178,7176,9361,5669,3071,4300,2102
1621,4347,4647,4720,1932,4396,935,6053,7810,4222
681,9252,5893,6848,421,7937,3747,2972,5798,912
5893,8123,8238,8397,5930,5069,5249,6298,9463,4295
8679,3916,7534,9651,8363,6266,7797,4167,5279,4105
5742,6399,9025,1885,969,4149,6658,8366,8525,2772
830,2152,1359,7559,4464,3008,8330,9422,6316,8188
979,6744,8067,109,3118,4011,4535,3087,4321,3100
1662,5811,5267,2751,2853,1412,6937,4743,4677,6968
6296,5743,1395,9607,8569,6170,4182,9509,8345,3792
7057,4315,7618,3160,1263,5481,521,7615,8754,7002
4779,4208,1712,9303,8668,9359,3674,3636,5446,7459
6384,3227,8769,7303,4219,5371,1448,307,7670,5615
1180,2984,1641,8537,3783,3675,4173,1407,1594,8122
4086,6376,731,5678,6098,6399,2172,6185,7452,3717
8026,45,5273,1694,7557,2204,3803,5136,2964,902
8703,2924,9167,358,9605,938,2617,1645,4893,3960
9873,4911,9155,7591,3079,2173,1426,6549,4511,3835
1701,9614,1345,7429,4732,1197,5402,4661,2812,8165
3559,6952,5961,4389,7822,3913,2597,438,1848,702
2802,5424,4802,5569,3763,146,509,2412,5438,5122
8219,446,1677,1039,9402,9118,5222,990,5108,8696
337,957,1843,7541,2438,968,8498,5021,8499,8553
7467,664,6928,8543,6900,3476,6,238,2336,4961
5956,5066,2270,7019,2058,5717,4235,3639,3180,6287
6328,8851,6323,5493,6776,2050,8025,8396,5557,597
2408,3537,5143,1043,2137,9220,2682,8825,2021,398
3250,3676,1797,3546,2900,3822,1114,9896,4037,8709
638,4070,5036,3064,4036,2080,3090,4768,5558,9912
6300,3918,5048,2445,3139,9413,2626,932,1354,132
9099,393,814,9705,4587,6505,3009,5979,2697,246
2614,9170,6068,2825,7735,9996,8608,8641,9310,725
9014,3445,1793,4886,6864,7315,7239,4753,1921,3972
4155,9036,9188,9900,4207,6245,206,8023,9540,7692
5507,2314,1122,4581,3352,2893,6532,6822,3292,1476
4823,6879,4484,921,9106,5530,3537,2467,2912,8770
5503,729,9296,7552,2385,9634,2665,1383,9041,8699
5833,6482,7298,969,9237,7742,2223,6223,7758,9932
2108,4405,6089,1043,4612,4211,6987,798,9958,5614
5438,5099,5750,3952,438,3491,1147,2935,5328,9943
8048,6354,6163,3016,8145,1991,3163,8848,3826,9449
8254,6128,8969,4034,6057,9560,7904,9043,4691,2822
5445,5124,6973,3896,4413,2036,5433,7449,9650,6789
7386,6664,8774,6663,319,2835,7214,1837,593,1251
9809,9416,5986,4127,6688,2249,7602,3806,7950,6177
5492,701,8055,273,5904,2941,8889,1733,2785,9634
3309,7877,3478,2255,570,4627,4606,1776,5995,7778
4487,4217,3771,7793,7682,9875,8810,2664,7425,3650
8184,5647,751,5849,3294,5399,2394,1036,3535,6090
1028,3490,1355,1201,7212,3872,455,4796,2326,609
4191,3764,2264,2315,5791,6792,4792,4378,2471,9209
1188,7226,4199,8997,1955,8423,3754,5089,7964,1012
4259,3259,1109,261,3061,3357,4490,5592,9577,2987
1612,6794,2387,1693,6846,3115,9507,2880,9378,4400
2585,3337,74,5254,6683,1003,9282,6562,7994,625
9759,2419,172,7281,6583,1786,8585,9876,1800,6556
7573,447,8125,2984,482,4652,8683,8639,2825,9605
9176,8847,7426,2781,8612,985,672,6376,203,8912
3248,2484,33,2854,1147,5447,2480,222,9078,1146
6597,3602,6129,2496,1852,2050,1194,54,5824,3314
9713,6027,6231,6586,3819,6438,1260,9681,1687,295
8254,6997,3699,4366,490,8409,5804,4747,4307,1660
2629,48,8799,8152,6318,9466,8754,1671,3907,9893
9728,1686,6524,3988,1085,4624,6969,9438,683,1393
8939,6162,8013,2999,4527,5810,3358,1164,9290,9436
4272,4935,9570,9471,5927,6102,5012,4385,3734,3852
8422,88,677,3195,2425,7602,3001,264,1425,6076
9328,5918,7602,1121,2332,861,2,1774,176,8917
7043,743,8434,7761,3894,1366,8508,6132,7877,576
6974,4323,6014,69,2586,6283,6721,3177,3668,3012
9313,1330,7923,2199,6540,551,5206,7370,1890,2558
4105,2096,5725,8744,5485,5960,6880,7954,5606,550
146,192,4584,3506,5936,4663,1591,3341,8265,8384
5533,492,4876,8172,849,5930,9726,8436,8071,7472
4299,5124,4237,3381,6141,4543,2598,8549,9152,7787
9064,5678,1667,6778,1332,6559,4108,3971,2073,4183
6729,1447,6169,7848,5787,2731,7467,905,5770,234
1968,4733,1302,4201,9627,6522,3793,2198,5747,4218
1343,6208,4552,3703,1300,3750,745,9954,7879,4665
9696,6276,9362,5642,9290,6020,9697,8822,7451,5540
7990,8130,1796,385,6278,379,7517,8592,1714,3990
7826,1790,2588,7627,1739,2852,6274,1831,83,2697
1709,9812,7246,2388,7282,1893,7767,4250,8096,1675
3688,989,9341,7744,4211,7284,4521,8823,5680,9937
5309,6406,2654,465,8444,8231,6058,6553,9384,6997
9234,1599,2315,2993,2097,9306,2189,3720,7406,7593
9542,5642,1658,1874,4782,461,1124,5310,9098,8131
9522,2531,4835,3773,7906,7915,8903,468,8872,9408
6158,7718,2999,208,8240,3445,4224,2514,6582,422
9678,5684,4861,2874,4839,2535,7659,9879,2485,6369
8141,6466,9787,141,6409,7538,4595,7930,9508,3518
2537,1069,5348,3633,7554,1834,9837,6113,8530,4378
1543,4783,2613,4047,6634,5066,8190,5537,2094,1877
3910,1851,4331,8751,7839,832,1412,4833,5611,47
1061,4333,5726,3650,8325,9234,1905,1866,374,1540
7962,6281,7364,7039,8202,7198,5342,6394,6877,4883
1284,3199,5495,5267,6025,9624,8320,192,7133,3218
4511,9128,8644,596,1900,9433,1467,2628,3362,4554
5586,4277,4832,4714,6883,6623,369,6538,5313,2466
7431,6434,7384,1718,131,7796,9067,1294,7958,4398
9668,690,6857,9069,7921,5257,7124,6323,1118,2384
285,9731,3490,774,1368,7556,3596,3814,2592,9115
3345,740,5392,4160,957,7683,7860,5610,5878,4388
6507,5536,7509,6809,7815,1652,8643,4955,3640,7575
9824,9340,6115,7601,5440,8242,4012,6245,3694,4262
6247,8553,6335,1595,2430,6349,5619,8806,1012,2364
7747,9327,2731,1346,8686,5337,7113,6146,1858,3757
8907,6218,2458,8306,3048,6968,7127,1523,7938,9792
5624,7451,1966,4130,4172,2588,8258,5429,512,4934
935,9325,5087,9084,5556,3589,10000,276,3453,7210
27,7114,9043,7703,2864,7764,8492,6925,264,2066
3519,1096,3120,8630,6341,3951,2131,736,6926,179
8992,5336,1762,6249,6826,5420,5607,825,7566,451
2889,5561,4532,9073,6182,7255,6060,2930,1745,1476
4266,6344,1922,2217,5432,1631,3283,7656,1291,5209
8271,7830,4831,2951,8902,1672,5708,1282,2247,3998
6696,2724,6431,4752,2404,3373,6084,4229,7344,2389
6288,4294,3549,3764,9644,2164,4727,812,3617,3704
5367,5054,1133,7944,7897,3182,2209,8132,2153,2655
3448,5576,8404,2144,9112,2767,214,5542,3940,7471
7594,5687,2595,6983,632,3550,9047,1413,9792,859
5055,7278,103,8628,1682,7383,6331,8433,8632,9804
6629,3193,5459,5208,6820,8602,4494,4597,1520,529
9721,928,7405,216,3518,4974,3924,339,7968,5645
1119,8861,363,2961,1632,6633,4600,6513,1666,2379
1346,2614,1528,8247,3582,7914,1622,6198,2607,7113
7482,2674,1695,9104,9142,9230,9027,4531,9009,6139
8713,2251,2531,6084,8872,7934,6047,7452,3172,8496
6317,4391,8088,7006,8758,1145,7273,7395,2280,469
7407,1610,5237,8501,4950,4276,8706,6049,4550,3445
9816,6287,8848,9839,7006,9649,5133,6046,679,1049
1972,1693,9448,5507,6180,3957,9167,9258,7464,1127
1318,6149,5822,2966,7455,1157,9993,7655,2775,9711
1595,9710,8580,3691,4251,2444,8000,6055,2969,4695
7351,2998,3036,2535,2748,5920,5865,8981,4154,1102
8245,41,6951,102,8201,4890,57,2725,4647,4374
8978,612,6221,2683,3164,7354,9057,7794,5245,1529
1271,3379,4474,4424,3501,2388,4678,160,5452,5510
2757,6025,8764,3601,6463,2571,57,6775,1744,1186
8037,1992,5459,6656,5386,6229,2386,8616,7136,3025
229,8975,5581,8432,2920,8317,4671,8538,6023,5956
1545,3900,7061,7940,1846,7399,8037,7834,1092,1296
4506,4286,3998,6009,3527,856,1586,5711,5859,9304
2306,2563,1123,1014,6493,556,9121,5639,2257,125
2205,612,7978,8149,3344,8040,3198,887,3180,621
9727,454,8952,1701,4346,1163,4539,4319,2234,637
4880,6573,3523,5969,2913,4677,9356,3797,8751,4497
3988,5947,432,2782,2047,4327,5850,5555,7382,1379
1719,7194,4648,4143,5742,9462,199,6937,8130,7328
9088,4023,9012,531,17,4536,576,7035,5963,952
9509,4044,5592,8732,810,5395,6250,5281,9298,1245
1241,5851,5712,961,24,2323,914,2446,466,725
6922,1938,6284,168,3221,4002,373,8470,2045,4503
6131,2085,2068,3833,8057,5984,1903,4019,1166,5555
5559,5132,2384,7285,4099,3567,8155,511,2277,9688
7136,6912,1125,8053,4762,8557,7340,9607,868,7491
6926,3203,5666,2535,13,2874,5395,7171,3733,9436
144,2359,4484,4070,4226,7801,6862,7105,3151,2295
8766,9724,5095,6999,8188,9501,5228,9508,3226,9700
4160,2397,5967,2763,9246,7364,8841,8141,3349,224
6891,348,1483,8197,1204,496,8081,509,8208,858
7368,2627,5884,19,4268,3069,9014,8578,2293,5412
4839,8067,4984,8415,6330,9805,6459,2238,8197,1161
6346,1518,8981,6908,7287,8980,6775,4669,4828,1111
9489,3990,7858,3109,6189,9469,2421,304,5259,745
2818,8704,4892,7596,4522,1571,1626,2291,9445,5393
4378,8906,5603,7804,3305,934,4797,5512,9817,352
2391,4263,8120,9711,3400,3824,7427,1828,4791,3968
9783,9292,2892,8843,5612,8200,3531,6891,2854,620
6582,2440,6954,2509,1366,5158,8653,3840,6773,7138
2666,126,199,7085,8153,7804,6394,8765,4997,3385
8373,5833,4548,9209,3331,2110,6570,4637,3637,1434
3305,434,9852,3289,2686,997,6233,7068,1935,3759
2918,5927,8386,6694,4114,734,8290,5836,3773,5748
8881,9228,9139,987,5356,4996,2034,6198,4900,9120
5860,9770,6352,8487,8107,3491,4087,3236,19,1902
6378,5093,2753,479,6845,6207,3920,6080,1053,9053
2197,4239,737,9596,5697,9086,2313,9901,7552,1214
7310,5015,9288,8928,5254,4303,3958,5975,2742,6483
9000,1803,2726,9566,1083,1420,2205,4447,9160,477
354,5383,968,7228,912,639,4420,1171,5560,1292
1116,4456,2812,787,8350,1853,8363,3480,1281,1360
5001,6154,2560,3110,8056,8044,9420,3616,8535,8460
3298,4919,3641,8356,1111,7297,4684,1163,3061,7737
5190,4776,8004,8307,3445,5041,9764,4051,5284,2378
918,5955,3224,5133,3832,4668,3933,3138,8716,1899
8359,3910,3891,3731,2130,4300,8223,6566,9291,7021
2582,3794,113,1983,3108,2922,2882,1531,2042,3572
4020,1152,6574,1888,83,1397,6313,8272,5602,856
6809,9939,7417,6529,6170,8323,7146,3893,5630,3261
1628,6094,7979,786,6595,2043,9886,4780,1768,3334
3633,4724,2492,1291,947,6662,4584,1031,2344,8245
985,4166,4108,5973,7461,3663,6137,1417,146,4293
1776,7742,701,3672,2295,5060,8678,1824,2145,2079
546,5701,4097,3057,9415,3932,395,9092,5770,355
9612,8251,6076,4665,4298,4825,4948,9816,3484,5799
689,4577,8626,4944,3393,4092,7661,8548,1787,1931
5782,1637,6151,8190,6284,804,7885,6039,4075,5317
7017,4717,9094,2820,70,7735,1050,5711,2946,1960
7388,9437,4312,2891,4630,5049,4166,7833,1023,180
6886,1021,5443,5223,9624,7280,2872,8446,7281,8706
5520,1761,402,5502,3665,2943,8892,1283,5920,4161
6287,6013,4477,9930,9901,8372,6704,4273,6077,6086
6815,1465,4809,2027,3903,7509,7874,7829,7860,6710
9147,9221,4159,7469,4569,593,6418,2222,3783,1303
3199,369,17,9403,1089,9071,9919,5343,830,5482
218,8840,6214,5175,8053,5842,9902,8724,6026,863
4736,4314,2303,1115,3131,5653,1858,7310,8099,8670
8245,2942,3423,6835,6788,5531,8615,3942,1948,6621
5266,3846,8203,7863,9304,3073,1228,7302,5900,7602
1630,8068,6138,6313,5848,1503,1109,7560,6127,3446
1591,5732,1704,5059,7554,841,2402,3790,6103,2926
5797,1131,6777,4102,6711,6168,61,7338,1130,6908
7893,6563,2265,1797,1946,6763,8955,5440,7115,4071
5555,5223,6552,8883,3588,9527,1322,5526,9465,9025
677,7207,4059,8632,6973,971,322,8418,4846,9175
8120,5003,9575,3823,7282,5891,7576,4161,665,8458
91,408,9206,4811,835,5090,5080,8681,7798,8852
2269,802,2895,6093,7953,2378,4526,8374,8483,1125
1188,7913,7066,4412,3230,1171,3582,7907,7555,6373
5597,4077,6583,6802,9402,2367,4486,5794,9668,9150
1836,9968,4766,979,7179,2065,1807,5076,9444,7888
9142,280,9309,8459,1685,9827,7036,5453,6691,2758
4964,605,1131,9105,3666,6703,9009,7654,2064,3460
2940,3151,604,6906,8624,9389,7369,9525,7190,7886
8638,2236,2662,9257,728,5078,434,7622,9768,2916
5708,2619,6534,1832,8434,1951,4786,989,5059,717
777,9245,3078,1573,116,1421,3692,6485,4502,8792
3784,9928,8769,2901,2340,399,3381,9610,3212,6978
7298,9439,9687,3584,1214,3164,4567,735,289,3339
8107,6035,5380,6166,2372,4858,5818,9998,916,9103
3889,3887,1977,2646,5068,1209,5476,1023,5387,5704
922,3057,2429,9490,8763,2388,5016,6638,5593,2768
6498,3174,4188,8434,7638,946,6901,5409,3149,7560
4171,1172,3555,4749,7563,4543,6320,6380,9185,8844
5044,3461,210,4852,6797,2213,4887,1697,8650,7384
2552,450,9951,2685,7522,2092,7472,4390,2928,6117
2020,1954,9129,8233,3816,4098,4804,352,3082,8626
5492,2951,269,9689,6465,9000,9599,8787,3722,9467
1209,8851,675,7380,8371,3555,194,9120,2103,2056
435,2897,1228,1880,7987,6886,461,779,5364,9562
7612,2457,1219,1909,7185,4372,7080,4583,9935,8020
8838,4036,1850,540,9428,6176,194,4372,8205,1930
6721,4753,3137,3584,6426,4287,7527,930,8756,3944
8949,6896,4075,3519,8720,2014,6297,6001,8825,2583
7108,9692,5040,4347,3388,7675,1635,725,4715,4042
4368,667,3205,4106,7805,5009,913,2998,6334,2423
4567,3925,9200,9488,2844,6543,5837,81,5517,1276
446,7550,8498,8639,4547,6890,4042,6117,808,3557
5553,5892,8997,7381,836,8268,4601,5227,2042,4561
2061,5985,9318,6185,9455,3640,6633,2695,7431,4437
2337,5757,324,4970,8493,334,8087,2832,8791,1456
2209,7213,4885,9723,8153,9332,2454,6772,1575,4705
9598,6326,4458,6656,4558,5251,2703,2368,4661,2527
6782,6244,9802,8617,6841,552,6894,9957,250,5654
3603,4271,1228,6152,3113,4358,5145,7623,4680,1665
6440,7472,452,646,5567,2608,8331,8029,329,960
5221,284,5031,2269,1154,8923,91,3243,3460,1142
1169,5738,6875,7709,6994,2530,9255,7374,24,1550
7957,9616,5835,3298,7945,9803,1379,3242,442,5033
1917,9128,1161,1961,6001,624,5622,1244,5942,225
2324,1939,919,6620,9671,5338,8889,3003,977,3165
8300,1242,1838,6722,410,2558,742,2560,4327,4969
3518,3284,7365,2591,7987,6451,5781,7298,7123,2592
6548,1013,4775,3668,4638,264,9123,2758,1202,8948
3454,4880,203,5816,3269,5547,9691,5309,5714,2738
1823,7078,3957,7481,3919,5726,1685,1225,5177,3539
4915,1617,6773,6432,6273,5206,8457,4566,7958,6056
9689,8852,9038,6872,8836,1377,9456,8949,1703,2754
5952,9529,491,9671,6436,1944,3569,7536,8680,2578
1870,1989,9521,4863,3861,3950,7414,2105,4583,4132
8544,7090,4613,8516,9658,1810,8809,615,5029,1490
235,7775,4860,2106,4447,6392,565,1616,6379,2842
8499,2513,9183,4456,1256,3426,3810,2107,3497,6519
8045,4046,7957,4987,3729,675,4917,147,3605,6211
9217,9753,1908,3077,9088,3916,5698,3064,7106,3101
2858,6129,4417,2170,9538,3914,6545,3532,8009,9910
2811,1125,6391,3738,1164,418,9764,3169,4653,1654
8764,4775,3335,5814,8877,4415,6951,1706,5836,4348
121,1848,1556,4678,4304,3976,4246,5186,9221,5439
2475,1724,8289,3623,5859,566,5706,4413,2302,6702
7146,7726,2945,1362,5718,2219,2143,5980,9454,9699
8957,4877,2697,8312,2395,3912,5430,4164,7890,5147
5741,9473,4638,5302,4672,9440,206,3636,3051,5176
1338,3199,9591,3356,4409,8971,621,3861,3186,5245
5858,5803,1908,3993,2113,8646,5589,3093,9588,9977
7642,2351,4065,5163,9218,3613,4326,2203,1053,3266
206,3342,1157,4607,6865,7580,2182,5814,1684,2861
2881,8917,4124,4491,2039,2916,5210,1285,9116,667
7248,8455,206,9950,2090,1160,455,1613,6869,841
5846,3122,4512,4297,7370,2607,7842,6377,4809,1580
3646,9863,2159,264,512,8177,5674,6255,6592,6024
5124,5468,2760,3100,1890,3195,223,3381,3493,8109
3219,5350,4311,7274,3811,1949,9899,3932,3488,5973
3768,3679,3104,7378,6125,1336,1308,397,3936,2260
39,6407,6545,5560,6828,2546,3065,1466,1159,3707
1352,3311,3754,4526,5595,3599,7796,1291,3074,2279
4906,9061,8763,4558,5380,8001,9689,5078,532,7012
9701,2511,158,3767,2578,5567,7702,6635,8138,7098
1401,683,6291,4771,8038,1213,2907,1144,1610,6666
6689,9657,5530,8437,77,6241,5595,5283,1338,3277
3250,2834,2726,4260,7924,5780,8264,7968,2463,5272
8590,7700,2824,159,9216,8148,8611,5832,9433,1493
495,4284,3155,4457,661,1384,3896,5113,2703,541
1411,4346,7196,5194,3830,2141,4875,1607,9515,3745
602,9610,8359,1840,6840,3194,2021,2415,7007,6526
4863,1543,56,2909,8997,8692,2954,8947,7820,4827
2910,2823,2269,7284,8428,9328,1551,9471,5323,3137
596,4428,4316,935,2726,301,8641,1895,1204,6711
7799,7740,3659,9680,5120,705,1,599,9618,3070
3419,8914,1042,9320,4835,4901,9023,741,9337,9600
9695,2517,8822,6259,6659,6477,6109,5096,7111,8839
2061,3006,2953,2473,2316,4740,4737,1874,3273,8246
7143,1389,8113,5692,8501,1944,2443,8598,6405,7312
1614,2589,7372,2267,5743,5944,1682,9058,8474,6697
2026,5587,8772,122,2016,7453,6026,8244,5843,9688
6972,1751,2878,2453,1679,151,4060,1167,8753,4168
6528,1404,5356,4995,1137,2617,3466,5150,6426,9053
9965,4733,2016,3906,6369,8301,4911,7389,6757,265
1160,7299,4782,8922,6609,395,1258,3151,6832,2693
2829,9017,1359,9554,2517,7359,7146,343,6409,5829
6468,3721,2986,3849,2758,2520,8123,5517,2435,9057
4258,6357,596,9356,7012,4873,7313,8298,4749,5590
1372,7637,6913,370,1447,6701,3675,1544,5769,2874
8968,9204,1256,3554,9011,8182,4213,9791,4401,4301
2448,6929,3934,3356,9601,3046,6790,4280,2454,7020
2771,8722,7610,3295,5750,3629,3469,4526,481,8443
5710,8897,1107,6919,8869,7940,4040,7290,1092,3229
9702,5811,924,4819,2909,5667,123,3182,8967,5375
54,5449,7982,5080,6108,9689,767,9258,2999,9678
7751,8841,4902,3057,9288,9956,5004,4313,3051,3258
9964,3599,8398,9164,5363,37,4046,1859,6692,8227
837,6866,6705,7964,3542,3815,497,1433,5180,6170
8421,5645,2483,3766,2830,5481,6179,6235,3465,7975
2442,4340,3376,6838,7309,748,10,3290,7959,7820
6112,691,4618,5225,7854,4863,6175,3262,5084,3277
5089,8182,6189,2827,3643,8257,7751,3743,4888,4774
3726,4993,513,8426,4396,4278,5167,4555,1688,4841
6364,546,1221,1047,3335,6777,4680,8118,7129,4678
402,6563,1067,9964,4045,2521,4961,7399,4488,8268
1342,2916,9936,137,7847,3850,873,1238,9780,2127
9640,3703,6374,1210,7047,7624,9138,6513,4143,6641
7489,9597,7102,8140,7546,4081,9069,2651,2081,5702
9036,4984,6703,8374,9909,162,4253,9448,3813,2246
9210,1,674,6496,9321,9245,6206,9270,8513,1117
3795,961,1402,6260,2589,3499,4867,5419,9756,6396
1364,2917,7754,1943,7820,9440,697,7702,7416,6131
5393,5662,9016,4078,8480,1178,9294,3457,3548,415
4666,2884,4978,4950,5388,5527,5215,2094,2951,8549
2841,9973,6166,5619,6802,8549,8447,2124,1894,8769
2030,8520,2540,8279,5141,1832,3109,4654,3038,1632
1715,8345,7356,667,8651,9545,4155,5091,8250,8971
5524,1557,2087,511,4365,2186,7519,1086,940,9584
9705,3777,2298,5392,1950,6425,630,9175,2937,9479
3976,1442,4038,2398,4378,7335,5027,6476,7304,3698
2595,1364,5745,1973,369,2430,7901,4703,3575,6213
6310,8331,3043,700,6285,2929,8255,5828,3258,1346
3414,923,9905,604,1914,2789,6615,5527,5213,7520
2590,297,6912,1249,5507,3358,3081,9852,1420,2902
2282,1892,3674,3819,6488,4265,5834,8520,1178,2385
7596,4450,7377,3332,9425,9059,1651,5365,1775,1205
6810,6524,8318,6496,6123,4548,5429,263,7026,2829
4961,3495,2182,5867,5515,3550,8845,3524,5013,7099
8703,2863,897,8741,8032,1770,3688,7471,9815,4469
1565,2388,2545,1203,1284,9877,3381,1447,8807,7780
426,7211,5648,5657,4310,5001,7383,9428,4002,4945
2998,336,551,4434,4688,4353,5373,3877,2216,3921
3402,7363,1816,4112,7793,7501,1845,6177,6767,5672
6753,5789,6080,3077,6030,5452,435,9641,8628,1845
5007,5859,6360,8632,2615,925,248,9576,6426,7103
7927,7684,4591,7823,796,4060,2600,5318,710,3459
171,6806,5842,6036,9361,6517,550,8263,343,4937
1951,6427,8227,3699,3971,2662,7092,6706,1523,1146
2369,7808,6187,6440,9819,6250,4101,9283,5906,1815
7978,5185,1748,3840,5396,2531,3486,6612,5178,4889
6167,2822,2199,269,1495,2279,5449,7340,4549,4621
1390,3322,8040,7589,3912,8031,3150,5753,6482,903
3973,4293,1166,4177,3707,8281,7003,2870,1745,656
8733,6271,4124,6697,5117,9938,7635,1983,6160,3016
2801,3211,4654,1538,2563,3740,9569,83,9155,8287
2675,2524,2910,9843,4825,2277,9302,7971,8591,2256
4343,9358,8866,8418,3413,6219,1843,836,1634,9734
6903,5212,6879,2845,4733,9474,5412,573,2109,8056
7649,3999,645,8776,4377,5455,8864,4165,447,5648
7584,9269,6505,6821,2239,1065,9106,9046,5491,8217
6422,8495,1006,2068,7807,1871,3477,7270,3201,2525
1810,2341,6570,2968,7674,2708,5887,975,798,8569
446,1349,8072,1451,6273,126,5031,1968,8477,7191
7617,1918,3763,1660,9900,4943,4428,2274,4437,4000
7659,1062,9987,2732,3315,9743,2684,4534,601,7539
1870,3734,2567,4518,5875,9161,1294,700,959,8491
6629,2461,5575,1750,6211,4786,5650,9821,6163,535
8913,4846,1260,5466,210,8721,3059,6947,1267,6052
1751,2009,738,3926,876,7555,7999,8884,8106,6528
8012,889,2690,9091,8709,688,1655,8530,6850,8818
7161,5787,4574,7253,2625,1207,2262,6054,4761,9441
6130,6896,4572,4136,4247,4374,9828,4829,1296,6040
2900,4756,3537,4358,8341,1907,7229,3243,4917,498
7550,8481,3075,9773,4081,6557,133,4637,2422,7815
897,4379,5491,8148,2223,696,5012,6001,5003,4175
5000,2434,4083,6308,5435,3362,7271,5457,1188,6781
3186,1827,7009,3231,9294,9814,8001,8114,6111,4018
3788,1123,9873,8793,3488,1885,5494,4181,3062,8435
769,1652,1610,5819,3853,2541,1301,3978,9671,187
3537,647,7819,6376,6862,3007,9091,4756,5028,4596
7538,8905,6205,1587,2209,6877,9422,532,5810,7978
7292,7330,1049,5345,4529,4838,3685,7910,809,5796
4611,8564,6600,9723,7176,8460,9746,774,1876,6444
454,8389,7878,6436,5419,3818,9359,9814,8987,6178
4416,191,2932,1886,9083,4743,2959,3305,7172,467
9412,7705,26,2566,2493,1122,1369,7238,9274,4176
917,8439,7836,9180,1960,3860,3766,3291,4599,3981
6978,1406,8533,9360,134,3917,9434,670,2309,7342
2188,5873,6649,7419,765,1383,3914,4486,5561,6447
3127,2820,3543,6348,5318,75,6514,2954,2823,3655
58,9399,7364,38,5164,4870,1743,713,7470,6765
4163,134,8599,8358,475,1261,796,6847,4812,7857
7603,7967,4708,8587,2617,6090,3913,328,5223,6884
1665,1582,4306,8649,6435,5888,3926,3709,6307,3752
6177,9240,4539,8321,8539,6501,3194,401,842,5590
4214,5646,2777,6330,1191,1678,2301,785,7903,7665
2897,1429,4264,8584,8863,9057,160,7638,398,6949
2617,6664,7996,9637,1177,6699,5407,1224,47,797
5252,9046,1257,5037,2292,8414,6178,1448,8053,9996
6648,5703,2549,6070,9249,3089,1554,8831,7898,2707
3546,9212,6132,5020,7417,7248,1940,8510,1085,9381
6740,1126,483,8902,533,2055,6551,1071,8170,3238
3057,1701,2953,2847,5914,7727,9386,5623,1207,9516
6478,1851,5527,5597,4083,8793,7826,2521,6232,2412
6363,7108,2618,8935,3008,3658,6815,2771,9284,1790
5211,2491,7957,9745,7663,9280,2518,6329,3590,3633
4489,615,1069,9643,1344,2134,7534,7161,2333,7516
7088,9494,664,5330,7842,703,3582,2030,123,4945
6240,3896,8840,4536,2373,4593,6933,9048,5411,1600
6444,5184,2847,374,1415,8315,2089,2569,489,4347
7512,6046,1258,6285,6942,3387,153,7360,1248,9411
2104,5933,9329,6944,7171,3540,9962,2488,3276,4666
2274,4509,1613,3352,7763,211,5757,3962,459,5305
3119,1806,8838,4800,9872,851,2442,3378,5405,9540
9560,55,7257,7091,1350,1182,3757,4208,6880,3040
9419,4935,5702,4436,7308,4501,6938,3621,130,8261
5450,5224,3418,986,7826,3924,8793,4443,5540,7478
6172,1465,6122,8719,809,6666,8820,5944,8063,232
7246,8468,3795,2686,5322,7229,3109,5972,7026,7871
6481,3064,8839,8887,9665,1451,8338,4104,1256,9246
9055,3893,2484,5805,1163,2436,6220,6398,9304,440
3853,5789,876,3623,4310,3920,367,6205,7664,2566
8819,9792,7836,2199,7327,4862,3309,9931,2510,1601
7906,6202,6742,5649,7754,2174,3368,3338,346,2715
6945,5887,6427,478,3613,3125,3447,7325,1549,2699
924,1709,716,4192,581,7978,6595,8537,8905,1791
4579,2727,5066,4185,3594,8203,6552,3023,8713,4061
610,1746,7763,3465,2049,7356,6405,2508,4165,564
2335,4216,6549,606,6669,3399,4880,609,2878,7136
5643,5840,1765,6724,5870,8629,816,8037,2479,8117
4548,556,2277,3637,3962,3295,5648,1570,8815,6390
3073,4279,9486,4638,8997,5793,5409,807,4108,6232
2040,2418,2927,8144,9949,8195,2991,5259,9856,9726
1017,3834,5251,5666,5188,9378,161,8241,8017,2899
9291,6368,4456,9715,2316,1036,9637,7499,1984,2903
2721,961,7255,3591,8803,1535,4539,5786,5326,7028
1533,863,1813,4967,5629,4918,3486,861,2483,3826
4137,5456,8860,3298,1752,9228,2736,4478,2424,3147
7541,366,3743,1399,3778,772,9759,2,2364,5923
447,5764,2664,4135,5612,2979,5145,6315,2974,4098
3333,9693,37,336,6487,8301,1468,3178,2262,3546
1709,6118,1077,4252,12,8689,9914,1410,2583,1867
1139,1540,9113,8406,6704,1359,8921,6904,2673,3787
6959,9039,5799,9665,2711,6217,759,180,3820,632
5425,2602,9150,8982,9447,7263,8561,2943,5150,3400
8808,5908,9570,2706,3763,2553,2659,7184,1625,1759
7197,5307,6098,4093,5591,5260,4666,1329,8845,4450
3784,9651,2785,1380,7404,6437,593,1013,8181,1280
3052,7278,3825,7319,5138,8233,5826,3166,1576,602
1386,7963,4851,6663,6422,2862,533,5512,3599,50
5745,8407,6338,8268,5445,1233,611,4113,2135,2278
4750,7982,9639,3339,7862,7077,553,3639,5631,1712
6723,3193,8430,8605,8552,5330,8747,2180,7975,5854
782,372,528,5186,6143,1740,7702,6044,7172,5606
2990,7039,8172,3763,3564,1561,5926,9161,6906,5190
5896,120,7425,1800,5257,8333,4667,9854,4814,3018
